Htno,Subcode,Subname,Internals,Grade,Credits
20B81A0340,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0340,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0341,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,28,A+,3.0
20B81A0341,R2022031,MATERIAL SCIENCE & METALLURGY,24,A,3.0
20B81A0341,R2022032,DYNAMICS OF MACHINERY,24,B,3.0
20B81A0341,R2022033,THERMAL ENGINEERING-I,24,C,3.0
20B81A0341,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,23,B,3.0
20B81A0341,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,14,A+,1.5
20B81A0341,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0341,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0341,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0342,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,D,3.0
20B81A0342,R2022031,MATERIAL SCIENCE & METALLURGY,15,D,3.0
20B81A0342,R2022032,DYNAMICS OF MACHINERY,13,F,0.0
20B81A0342,R2022033,THERMAL ENGINEERING-I,22,F,0.0
20B81A0342,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,17,D,3.0
20B81A0342,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,13,A,1.5
20B81A0342,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0342,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0342,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0343,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,F,0.0
20B81A0343,R2022031,MATERIAL SCIENCE & METALLURGY,19,C,3.0
20B81A0343,R2022032,DYNAMICS OF MACHINERY,12,F,0.0
20B81A0343,R2022033,THERMAL ENGINEERING-I,24,F,0.0
20B81A0343,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,20,F,0.0
20B81A0343,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,14,A,1.5
20B81A0343,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0343,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0343,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0344,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,F,0.0
20B81A0344,R2022031,MATERIAL SCIENCE & METALLURGY,19,E,3.0
20B81A0344,R2022032,DYNAMICS OF MACHINERY,17,C,3.0
20B81A0344,R2022033,THERMAL ENGINEERING-I,25,F,0.0
20B81A0344,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,20,E,3.0
20B81A0344,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,A,1.5
20B81A0344,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0344,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0344,R2022038,PYTHON PROGRAMMING LAB,0,A+,2.0
20B81A0345,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,15,F,0.0
20B81A0345,R2022031,MATERIAL SCIENCE & METALLURGY,15,F,0.0
20B81A0345,R2022032,DYNAMICS OF MACHINERY,8,F,0.0
20B81A0345,R2022033,THERMAL ENGINEERING-I,18,F,0.0
20B81A0345,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,13,F,0.0
20B81A0345,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0345,R2022036,MACHINE DRAWING PRACTICE,10,B,1.5
20B81A0345,R2022037,THEORY OF MACHINES LAB,12,C,1.5
20B81A0345,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0346,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,C,3.0
20B81A0346,R2022031,MATERIAL SCIENCE & METALLURGY,25,B,3.0
20B81A0346,R2022032,DYNAMICS OF MACHINERY,27,B,3.0
20B81A0346,R2022033,THERMAL ENGINEERING-I,29,C,3.0
20B81A0346,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,21,D,3.0
20B81A0346,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,15,A+,1.5
20B81A0346,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0346,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0346,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0347,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,28,B,3.0
20B81A0347,R2022031,MATERIAL SCIENCE & METALLURGY,24,B,3.0
20B81A0347,R2022032,DYNAMICS OF MACHINERY,24,D,3.0
20B81A0347,R2022033,THERMAL ENGINEERING-I,26,C,3.0
20B81A0347,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,20,E,3.0
20B81A0347,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,14,A+,1.5
20B81A0347,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0347,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0347,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0348,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,D,3.0
20B81A0348,R2022031,MATERIAL SCIENCE & METALLURGY,18,E,3.0
20B81A0348,R2022032,DYNAMICS OF MACHINERY,12,E,3.0
20B81A0348,R2022033,THERMAL ENGINEERING-I,27,D,3.0
20B81A0348,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,21,C,3.0
20B81A0348,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,A,1.5
20B81A0348,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0348,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0348,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0349,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,28,C,3.0
20B81A0349,R2022031,MATERIAL SCIENCE & METALLURGY,23,C,3.0
20B81A0349,R2022032,DYNAMICS OF MACHINERY,17,D,3.0
20B81A0349,R2022033,THERMAL ENGINEERING-I,24,D,3.0
20B81A0349,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,19,D,3.0
20B81A0349,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,14,A,1.5
20B81A0349,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0349,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0349,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0350,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,F,0.0
20B81A0350,R2022031,MATERIAL SCIENCE & METALLURGY,21,F,0.0
20B81A0350,R2022032,DYNAMICS OF MACHINERY,10,F,0.0
20B81A0350,R2022033,THERMAL ENGINEERING-I,20,F,0.0
20B81A0350,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,17,F,0.0
20B81A0350,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0350,R2022036,MACHINE DRAWING PRACTICE,9,B,1.5
20B81A0350,R2022037,THEORY OF MACHINES LAB,10,B,1.5
20B81A0350,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0351,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,29,D,3.0
20B81A0351,R2022031,MATERIAL SCIENCE & METALLURGY,21,C,3.0
20B81A0351,R2022032,DYNAMICS OF MACHINERY,18,D,3.0
20B81A0351,R2022033,THERMAL ENGINEERING-I,27,C,3.0
20B81A0351,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,21,F,0.0
20B81A0351,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0351,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0351,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0351,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0353,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,14,F,0.0
20B81A0353,R2022031,MATERIAL SCIENCE & METALLURGY,7,F,0.0
20B81A0353,R2022032,DYNAMICS OF MACHINERY,2,F,0.0
20B81A0353,R2022033,THERMAL ENGINEERING-I,2,F,0.0
20B81A0353,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,4,F,0.0
20B81A0353,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,8,C,1.5
20B81A0353,R2022036,MACHINE DRAWING PRACTICE,9,C,1.5
20B81A0353,R2022037,THEORY OF MACHINES LAB,0,D,1.5
20B81A0353,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0354,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,F,0.0
20B81A0354,R2022031,MATERIAL SCIENCE & METALLURGY,17,D,3.0
20B81A0354,R2022032,DYNAMICS OF MACHINERY,16,E,3.0
20B81A0354,R2022033,THERMAL ENGINEERING-I,20,E,3.0
20B81A0354,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,F,0.0
20B81A0354,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,B,1.5
20B81A0354,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0354,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0354,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0355,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,F,0.0
20B81A0355,R2022031,MATERIAL SCIENCE & METALLURGY,11,F,0.0
20B81A0355,R2022032,DYNAMICS OF MACHINERY,10,F,0.0
20B81A0355,R2022033,THERMAL ENGINEERING-I,20,F,0.0
20B81A0355,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,18,F,0.0
20B81A0355,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,8,C,1.5
20B81A0355,R2022036,MACHINE DRAWING PRACTICE,9,B,1.5
20B81A0355,R2022037,THEORY OF MACHINES LAB,14,A,1.5
20B81A0355,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0356,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,F,0.0
20B81A0356,R2022031,MATERIAL SCIENCE & METALLURGY,19,E,3.0
20B81A0356,R2022032,DYNAMICS OF MACHINERY,14,F,0.0
20B81A0356,R2022033,THERMAL ENGINEERING-I,24,F,0.0
20B81A0356,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,19,F,0.0
20B81A0356,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,13,B,1.5
20B81A0356,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0356,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0356,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0357,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,F,0.0
20B81A0357,R2022031,MATERIAL SCIENCE & METALLURGY,19,D,3.0
20B81A0357,R2022032,DYNAMICS OF MACHINERY,16,D,3.0
20B81A0357,R2022033,THERMAL ENGINEERING-I,24,D,3.0
20B81A0357,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,15,E,3.0
20B81A0357,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,13,B,1.5
20B81A0357,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0357,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0357,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0358,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,F,0.0
20B81A0358,R2022031,MATERIAL SCIENCE & METALLURGY,16,A,3.0
20B81A0358,R2022032,DYNAMICS OF MACHINERY,15,B,3.0
20B81A0358,R2022033,THERMAL ENGINEERING-I,24,C,3.0
20B81A0358,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,19,C,3.0
20B81A0358,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,A,1.5
20B81A0358,R2022036,MACHINE DRAWING PRACTICE,10,A,1.5
20B81A0358,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0358,R2022038,PYTHON PROGRAMMING LAB,0,A+,2.0
20B81A0359,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,F,0.0
20B81A0359,R2022031,MATERIAL SCIENCE & METALLURGY,14,F,0.0
20B81A0359,R2022032,DYNAMICS OF MACHINERY,11,F,0.0
20B81A0359,R2022033,THERMAL ENGINEERING-I,22,F,0.0
20B81A0359,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,16,F,0.0
20B81A0359,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,C,1.5
20B81A0359,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0359,R2022037,THEORY OF MACHINES LAB,13,B,1.5
20B81A0359,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0360,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,25,B,3.0
20B81A0360,R2022031,MATERIAL SCIENCE & METALLURGY,24,D,3.0
20B81A0360,R2022032,DYNAMICS OF MACHINERY,22,D,3.0
20B81A0360,R2022033,THERMAL ENGINEERING-I,25,B,3.0
20B81A0360,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,9,F,0.0
20B81A0360,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,15,A+,1.5
20B81A0360,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0360,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0360,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0361,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,F,0.0
20B81A0361,R2022031,MATERIAL SCIENCE & METALLURGY,11,F,0.0
20B81A0361,R2022032,DYNAMICS OF MACHINERY,12,E,3.0
20B81A0361,R2022033,THERMAL ENGINEERING-I,20,F,0.0
20B81A0361,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,16,E,3.0
20B81A0361,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,C,1.5
20B81A0361,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0361,R2022037,THEORY OF MACHINES LAB,9,B,1.5
20B81A0361,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0362,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,F,0.0
20B81A0362,R2022031,MATERIAL SCIENCE & METALLURGY,18,C,3.0
20B81A0362,R2022032,DYNAMICS OF MACHINERY,13,E,3.0
20B81A0362,R2022033,THERMAL ENGINEERING-I,24,E,3.0
20B81A0362,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,F,0.0
20B81A0362,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,C,1.5
20B81A0362,R2022036,MACHINE DRAWING PRACTICE,13,B,1.5
20B81A0362,R2022037,THEORY OF MACHINES LAB,14,A,1.5
20B81A0362,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0363,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,28,C,3.0
20B81A0363,R2022031,MATERIAL SCIENCE & METALLURGY,17,E,3.0
20B81A0363,R2022032,DYNAMICS OF MACHINERY,19,D,3.0
20B81A0363,R2022033,THERMAL ENGINEERING-I,26,F,0.0
20B81A0363,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,21,F,0.0
20B81A0363,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,13,A,1.5
20B81A0363,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0363,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0363,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0364,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,23,F,0.0
20B81A0364,R2022031,MATERIAL SCIENCE & METALLURGY,10,F,0.0
20B81A0364,R2022032,DYNAMICS OF MACHINERY,14,F,0.0
20B81A0364,R2022033,THERMAL ENGINEERING-I,18,F,0.0
20B81A0364,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,18,F,0.0
20B81A0364,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,B,1.5
20B81A0364,R2022036,MACHINE DRAWING PRACTICE,10,B,1.5
20B81A0364,R2022037,THEORY OF MACHINES LAB,12,A,1.5
20B81A0364,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0365,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,29,A,3.0
20B81A0365,R2022031,MATERIAL SCIENCE & METALLURGY,26,B,3.0
20B81A0365,R2022032,DYNAMICS OF MACHINERY,22,C,3.0
20B81A0365,R2022033,THERMAL ENGINEERING-I,26,B,3.0
20B81A0365,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,22,C,3.0
20B81A0365,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,15,A+,1.5
20B81A0365,R2022036,MACHINE DRAWING PRACTICE,15,A,1.5
20B81A0365,R2022037,THEORY OF MACHINES LAB,11,A,1.5
20B81A0365,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0367,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,F,0.0
20B81A0367,R2022031,MATERIAL SCIENCE & METALLURGY,15,D,3.0
20B81A0367,R2022032,DYNAMICS OF MACHINERY,11,F,0.0
20B81A0367,R2022033,THERMAL ENGINEERING-I,25,E,3.0
20B81A0367,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,F,0.0
20B81A0367,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,B,1.5
20B81A0367,R2022036,MACHINE DRAWING PRACTICE,14,A,1.5
20B81A0367,R2022037,THEORY OF MACHINES LAB,12,A+,1.5
20B81A0367,R2022038,PYTHON PROGRAMMING LAB,0,A+,2.0
20B81A0368,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,F,0.0
20B81A0368,R2022031,MATERIAL SCIENCE & METALLURGY,17,E,3.0
20B81A0368,R2022032,DYNAMICS OF MACHINERY,17,E,3.0
20B81A0368,R2022033,THERMAL ENGINEERING-I,25,F,0.0
20B81A0368,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,18,F,0.0
20B81A0368,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0368,R2022036,MACHINE DRAWING PRACTICE,12,A,1.5
20B81A0368,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0368,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0369,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,5,F,0.0
20B81A0369,R2022031,MATERIAL SCIENCE & METALLURGY,15,D,3.0
20B81A0369,R2022032,DYNAMICS OF MACHINERY,13,F,0.0
20B81A0369,R2022033,THERMAL ENGINEERING-I,17,E,3.0
20B81A0369,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,19,E,3.0
20B81A0369,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,8,C,1.5
20B81A0369,R2022036,MACHINE DRAWING PRACTICE,9,B,1.5
20B81A0369,R2022037,THEORY OF MACHINES LAB,3,B,1.5
20B81A0369,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0370,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,F,0.0
20B81A0370,R2022031,MATERIAL SCIENCE & METALLURGY,13,E,3.0
20B81A0370,R2022032,DYNAMICS OF MACHINERY,18,D,3.0
20B81A0370,R2022033,THERMAL ENGINEERING-I,21,F,0.0
20B81A0370,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,16,E,3.0
20B81A0370,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0370,R2022036,MACHINE DRAWING PRACTICE,13,B,1.5
20B81A0370,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0370,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0371,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,24,F,0.0
20B81A0371,R2022031,MATERIAL SCIENCE & METALLURGY,11,F,0.0
20B81A0371,R2022032,DYNAMICS OF MACHINERY,12,F,0.0
20B81A0371,R2022033,THERMAL ENGINEERING-I,21,F,0.0
20B81A0371,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,13,F,0.0
20B81A0371,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,9,C,1.5
20B81A0371,R2022036,MACHINE DRAWING PRACTICE,10,B,1.5
20B81A0371,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0371,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0372,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,19,D,3.0
20B81A0372,R2022031,MATERIAL SCIENCE & METALLURGY,19,C,3.0
20B81A0372,R2022032,DYNAMICS OF MACHINERY,19,D,3.0
20B81A0372,R2022033,THERMAL ENGINEERING-I,21,F,0.0
20B81A0372,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,F,0.0
20B81A0372,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,B,1.5
20B81A0372,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0372,R2022037,THEORY OF MACHINES LAB,13,A,1.5
20B81A0372,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0373,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,19,D,3.0
20B81A0373,R2022031,MATERIAL SCIENCE & METALLURGY,15,E,3.0
20B81A0373,R2022032,DYNAMICS OF MACHINERY,19,E,3.0
20B81A0373,R2022033,THERMAL ENGINEERING-I,20,D,3.0
20B81A0373,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,17,F,0.0
20B81A0373,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,A+,1.5
20B81A0373,R2022036,MACHINE DRAWING PRACTICE,13,A+,1.5
20B81A0373,R2022037,THEORY OF MACHINES LAB,11,B,1.5
20B81A0373,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0374,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,19,F,0.0
20B81A0374,R2022031,MATERIAL SCIENCE & METALLURGY,15,F,0.0
20B81A0374,R2022032,DYNAMICS OF MACHINERY,16,F,0.0
20B81A0374,R2022033,THERMAL ENGINEERING-I,15,F,0.0
20B81A0374,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,F,0.0
20B81A0374,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,11,B,1.5
20B81A0374,R2022036,MACHINE DRAWING PRACTICE,11,A,1.5
20B81A0374,R2022037,THEORY OF MACHINES LAB,11,A,1.5
20B81A0374,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0375,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,21,E,3.0
20B81A0375,R2022031,MATERIAL SCIENCE & METALLURGY,13,E,3.0
20B81A0375,R2022032,DYNAMICS OF MACHINERY,16,F,0.0
20B81A0375,R2022033,THERMAL ENGINEERING-I,20,E,3.0
20B81A0375,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,14,E,3.0
20B81A0375,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,B,1.5
20B81A0375,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0375,R2022037,THEORY OF MACHINES LAB,10,B,1.5
20B81A0375,R2022038,PYTHON PROGRAMMING LAB,0,A+,2.0
20B81A0376,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,16,F,0.0
20B81A0376,R2022031,MATERIAL SCIENCE & METALLURGY,10,F,0.0
20B81A0376,R2022032,DYNAMICS OF MACHINERY,15,F,0.0
20B81A0376,R2022033,THERMAL ENGINEERING-I,14,F,0.0
20B81A0376,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,11,F,0.0
20B81A0376,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,B,1.5
20B81A0376,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0376,R2022037,THEORY OF MACHINES LAB,11,A,1.5
20B81A0376,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0377,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,26,D,3.0
20B81A0377,R2022031,MATERIAL SCIENCE & METALLURGY,20,D,3.0
20B81A0377,R2022032,DYNAMICS OF MACHINERY,21,E,3.0
20B81A0377,R2022033,THERMAL ENGINEERING-I,26,D,3.0
20B81A0377,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,17,E,3.0
20B81A0377,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,13,A,1.5
20B81A0377,R2022036,MACHINE DRAWING PRACTICE,14,A+,1.5
20B81A0377,R2022037,THEORY OF MACHINES LAB,12,A+,1.5
20B81A0377,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0379,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,F,0.0
20B81A0379,R2022031,MATERIAL SCIENCE & METALLURGY,8,F,0.0
20B81A0379,R2022032,DYNAMICS OF MACHINERY,14,ABSENT,0.0
20B81A0379,R2022033,THERMAL ENGINEERING-I,5,ABSENT,0.0
20B81A0379,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,5,ABSENT,0.0
20B81A0379,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,ABSENT,0.0
20B81A0379,R2022036,MACHINE DRAWING PRACTICE,4,ABSENT,0.0
20B81A0379,R2022037,THEORY OF MACHINES LAB,10,ABSENT,0.0
20B81A0379,R2022038,PYTHON PROGRAMMING LAB,0,ABSENT,0.0
20B81A0380,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,D,3.0
20B81A0380,R2022031,MATERIAL SCIENCE & METALLURGY,18,C,3.0
20B81A0380,R2022032,DYNAMICS OF MACHINERY,23,C,3.0
20B81A0380,R2022033,THERMAL ENGINEERING-I,23,E,3.0
20B81A0380,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,17,D,3.0
20B81A0380,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,10,B,1.5
20B81A0380,R2022036,MACHINE DRAWING PRACTICE,13,A,1.5
20B81A0380,R2022037,THEORY OF MACHINES LAB,12,B,1.5
20B81A0380,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0381,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,27,F,0.0
20B81A0381,R2022031,MATERIAL SCIENCE & METALLURGY,16,F,0.0
20B81A0381,R2022032,DYNAMICS OF MACHINERY,21,F,0.0
20B81A0381,R2022033,THERMAL ENGINEERING-I,18,F,0.0
20B81A0381,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,13,E,3.0
20B81A0381,R2022035,MECHANICS OF SOLIDS AND METALLURGY LAB,12,B,1.5
20B81A0381,R2022036,MACHINE DRAWING PRACTICE,12,A,1.5
20B81A0381,R2022037,THEORY OF MACHINES LAB,13,A+,1.5
20B81A0381,R2022038,PYTHON PROGRAMMING LAB,0,A,2.0
20B81A0382,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,22,E,3.0
20B81A0382,R2022031,MATERIAL SCIENCE & METALLURGY,14,E,3.0
20B81A0382,R2022032,DYNAMICS OF MACHINERY,19,E,3.0
20B81A0382,R2022033,THERMAL ENGINEERING-I,18,E,3.0
20B81A0382,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,8,F,0.0
